"Customer_id","unique_identifier"
"C246791","6791"
"C315965","5965"
"C192667","2667"
"C252533","2533"
"C135043","5043"
"C145270","5270"
"C302511","2511"
"C843975","3975"
"C289736","9736"
"C222089","2089"
"C261630","1630"
"C319493","9493"
"C186212","6212"
"C686114","6114"
"C162435","2435"
"C340212","0212"
"C138618","8618"
"C646668","6668"
"C666613","6613"
"C164790","4790"
"C204668","4668"
"C161463","1463"
"C961101","1101"
"C324786","4786"
"C316081","6081"
"C234595","4595"
"C280873","0873"
"C253025","3025"
"C870350","0350"
"C183757","3757"
"C100398","0398"
"C321614","1614"
"C983414","3414"
"C169089","9089"
"C334480","4480"
"C336851","6851"
"C260495","0495"
"C149286","9286"
"C755514","5514"
"C111256","1256"
"C321750","1750"
"C128560","8560"
"C803221","3221"
"C345839","5839"
"C159095","9095"
"C380753","0753"
"C273467","3467"
"C130085","0085"
"C288144","8144"
"C117884","7884"
"C236830","6830"
"C338077","8077"
"C324803","4803"
"C195033","5033"
"C134698","4698"
"C163298","3298"
"C472310","2310"
"C267701","7701"
"C535080","5080"
"C119225","9225"
"C115646","5646"
"C391935","1935"
"C180128","0128"
"C725094","5094"
"C175035","5035"
"C228085","8085"
"C324455","4455"
"C261039","1039"
"C253631","3631"
"C324234","4234"
"C278160","8160"
"C847388","7388"
"C247283","7283"
"C665128","5128"
"C187476","7476"
"C128489","8489"
"C998479","8479"
"C140036","0036"
"C274831","4831"
"C209342","9342"
"C127393","7393"
"C169387","9387"
"C154284","4284"
"C554699","4699"
"C445391","5391"
"C254082","4082"
"C806686","6686"
"C124065","4065"
"C157666","7666"
"C308699","8699"
"C108631","8631"
"C178564","8564"
"C440398","0398"
"C928310","8310"
"C499607","9607"
"C319990","9990"
"C276117","6117"
"C228905","8905"
"C155473","5473"
"C229671","9671"
"C160447","0447"
"C511810","1810"
"C196316","6316"
"C328456","8456"
"C119738","9738"
"C219710","9710"
"C584434","4434"
"C366025","6025"
"C287875","7875"
"C307916","7916"
"C237432","7432"
"C555437","5437"
"C281375","1375"
"C262089","2089"
"C602958","2958"
"C293480","3480"
"C973719","3719"
"C229306","9306"
"C251232","1232"
"C109325","9325"
"C302627","2627"
"C293655","3655"
"C220831","0831"
"C983354","3354"
"C193358","3358"
"C858298","8298"
"C141979","1979"
"C189795","9795"
"C596362","6362"
"C385797","5797"
"C221105","1105"
"C107596","7596"
"C302408","2408"
"C301644","1644"
"C155085","5085"
"C347518","7518"
"C447812","7812"
"C233543","3543"
"C256652","6652"
"C314686","4686"
"C256411","6411"
"C103645","3645"
"C126133","6133"
"C212117","2117"
"C735965","5965"
"C220197","0197"
"C293640","3640"
"C233132","3132"
"C131757","1757"
"C333558","3558"
"C225655","5655"
"C267886","7886"
"C716624","6624"
"C774230","4230"
"C777567","7567"
"C106453","6453"
"C249784","9784"
"C255044","5044"
"C212366","2366"
"C285914","5914"
"C203066","3066"
"C624412","4412"
"C339785","9785"
"C156331","6331"
"C202535","2535"
"C260157","0157"
"C129611","9611"
"C284556","4556"
"C337312","7312"
"C137676","7676"
"C675429","5429"
"C234550","4550"
"C259945","9945"
"C306259","6259"
"C988123","8123"
"C843487","3487"
"C124972","4972"
"C291045","1045"
"C159744","9744"
"C166244","6244"
"C157693","7693"
"C268558","8558"
"C331284","1284"
"C330812","0812"
"C137582","7582"
"C737769","7769"
"C182845","2845"
"C342879","2879"
"C139664","9664"
"C519378","9378"
"C268625","8625"
"C953323","3323"
"C145214","5214"
"C318508","8508"
"C228089","8089"
"C558006","8006"
"C202683","2683"
"C325612","5612"
"C373724","3724"
"C299903","9903"
"C118125","8125"
"C334447","4447"
"C157468","7468"
"C454796","4796"
"C120091","0091"
"C599587","9587"
"C334253","4253"
"C280473","0473"
"C627713","7713"
"C109294","9294"
"C255744","5744"
"C311376","1376"
"C217555","7555"
"C125063","5063"
"C114928","4928"
"C454595","4595"
"C156484","6484"
"C260718","0718"
"C257342","7342"
"C146248","6248"
"C131630","1630"
"C391993","1993"
"C275957","5957"
"C114235","4235"
"C974148","4148"
"C254099","4099"
"C171503","1503"
"C256936","6936"
"C186801","6801"
"C208061","8061"
"C339570","9570"
"C906072","6072"
"C244166","4166"
"C204081","4081"
"C134390","4390"
"C118881","8881"
"C176550","6550"
"C152746","2746"
"C567528","7528"
"C117327","7327"
"C161434","1434"
"C226630","6630"
"C754469","4469"
"C238305","8305"
"C465605","5605"
"C116741","6741"
"C274058","4058"
"C305257","5257"
"C235939","5939"
"C770969","0969"
"C281594","1594"
"C201857","1857"
"C174449","4449"
"C160353","0353"
"C813152","3152"
"C288052","8052"
"C261475","1475"
"C182850","2850"
"C178537","8537"
"C940192","0192"
"C268742","8742"
"C247047","7047"
"C265373","5373"
"C224082","4082"
"C300137","0137"
"C132608","2608"
"C276771","6771"
"C170175","0175"
"C313736","3736"
"C182013","2013"
"C185516","5516"
"C124356","4356"
"C186831","6831"
"C185247","5247"
"C252744","2744"
"C102226","2226"
"C294772","4772"
"C777727","7727"
"C261454","1454"
"C493981","3981"
"C229440","9440"
"C223754","3754"
"C162945","2945"
"C212140","2140"
"C320027","0027"
"C258787","8787"
"C614631","4631"
"C256609","6609"
"C311600","1600"
"C173929","3929"
"C863384","3384"
"C194046","4046"
"C283424","3424"
"C144573","4573"
"C670178","0178"
"C225844","5844"
"C285474","5474"
"C535445","5445"
"C262122","2122"
"C991061","1061"
"C302438","2438"
"C302862","2862"
"C120832","0832"
"C195789","5789"
"C112587","2587"
"C289511","9511"
"C117901","7901"
"C741191","1191"
"C512848","2848"
"C210109","0109"
"C851131","1131"
"C229630","9630"
"C330930","0930"
"C110641","0641"
"C439823","9823"
"C288829","8829"
"C160599","0599"
"C411279","1279"
"C161101","1101"
"C101970","1970"
"C145012","5012"
"C146687","6687"
"C810159","0159"
"C147545","7545"
"C244922","4922"
"C133568","3568"
"C969337","9337"
"C141802","1802"
"C832443","2443"
"C303654","3654"
"C151615","1615"
"C292496","2496"
"C224625","4625"
"C171702","1702"
"C399688","9688"
"C188632","8632"
"C244985","4985"
"C251097","1097"
"C268565","8565"
"C256319","6319"
"C276538","6538"
"C124973","4973"
"C163414","3414"
"C296420","6420"
"C927439","7439"
"C124458","4458"
"C148140","8140"
"C275017","5017"
"C125893","5893"
"C178240","8240"
"C196893","6893"
"C608333","8333"
"C212802","2802"
"C152770","2770"
"C751449","1449"
"C242663","2663"
"C112895","2895"
"C322916","2916"
"C224570","4570"
"C121498","1498"
"C109650","9650"
"C269498","9498"
"C249978","9978"
"C317959","7959"
"C293546","3546"
"C139340","9340"
"C244972","4972"
"C116579","6579"
"C274380","4380"
"C880298","0298"
"C102030","2030"
"C285901","5901"
"C179752","9752"
"C892150","2150"
"C103003","3003"
"C117150","7150"
"C237180","7180"
"C997045","7045"
"C262053","2053"
"C193221","3221"
"C193272","3272"
"C292414","2414"
"C236988","6988"
"C990725","0725"
"C156278","6278"
"C295812","5812"
"C461253","1253"
"C148653","8653"
"C139060","9060"
"C969998","9998"
"C139634","9634"
"C302185","2185"
"C115961","5961"
"C431518","1518"
"C949199","9199"
"C162553","2553"
"C118944","8944"
"C758611","8611"
"C166668","6668"
"C212550","2550"
"C207329","7329"
"C125397","5397"
"C147602","7602"
"C106038","6038"
"C177083","7083"
"C192238","2238"
"C124262","4262"
"C229257","9257"
"C315955","5955"
"C661690","1690"
"C276455","6455"
"C244150","4150"
"C110411","0411"
"C155741","5741"
"C313693","3693"
"C927540","7540"
"C468663","8663"
"C114170","4170"
"C214561","4561"
"C585234","5234"
"C101835","1835"
"C387263","7263"
"C429420","9420"
"C129554","9554"
"C142594","2594"
"C262355","2355"
"C176133","6133"
"C204375","4375"
"C203091","3091"
"C236659","6659"
"C189800","9800"
"C647098","7098"
"C382371","2371"
"C232806","2806"
"C335236","5236"
"C286336","6336"
"C227240","7240"
"C302246","2246"
"C236161","6161"
"C641347","1347"
"C603864","3864"
"C905855","5855"
"C309607","9607"
"C138815","8815"
"C154074","4074"
"C707094","7094"
"C282416","2416"
"C206324","6324"
"C335733","5733"
"C308842","8842"
"C963840","3840"
"C318118","8118"
"C296177","6177"
"C200311","0311"
"C112611","2611"
"C243860","3860"
"C145217","5217"
"C189784","9784"
"C807934","7934"
"C242928","2928"
"C310275","0275"
"C496511","6511"
"C166347","6347"
"C301172","1172"
"C245298","5298"
"C222616","2616"
"C924525","4525"
"C223121","3121"
"C225733","5733"
"C733963","3963"
"C256819","6819"
"C291874","1874"
"C246844","6844"
"C164085","4085"
"C240063","0063"
"C464613","4613"
"C335259","5259"
"C134751","4751"
"C879928","9928"
"C179265","9265"
"C222056","2056"
"C292674","2674"
"C586209","6209"
"C497548","7548"
"C730430","0430"
"C920011","0011"
"C962247","2247"
"C242014","2014"
"C481106","1106"
"C226118","6118"
"C186100","6100"
"C302681","2681"
"C309526","9526"
"C819732","9732"
"C261243","1243"
"C336070","6070"
"C338088","8088"
"C226294","6294"
"C337798","7798"
"C112355","2355"
"C308370","8370"
"C235120","5120"
"C338470","8470"
"C183327","3327"
"C170241","0241"
"C141697","1697"
"C138004","8004"
"C115999","5999"
"C417525","7525"
"C144268","4268"
"C244811","4811"
"C755410","5410"
"C109945","9945"
"C146025","6025"
"C832764","2764"
"C325831","5831"
"C194707","4707"
"C300794","0794"
"C245377","5377"
"C104123","4123"
"C267336","7336"
"C335803","5803"
"C252710","2710"
"C318917","8917"
"C344791","4791"
"C280626","0626"
"C303861","3861"
"C265602","5602"
"C132204","2204"
"C167387","7387"
"C253466","3466"
"C248106","8106"
"C117483","7483"
"C142554","2554"
"C446595","6595"
"C556998","6998"
"C126214","6214"
"C240204","0204"
"C839797","9797"
"C372333","2333"
"C319719","9719"
"C250795","0795"
"C772666","2666"
"C110275","0275"
"C125128","5128"
"C324074","4074"
"C261724","1724"
"C271777","1777"
"C332821","2821"
"C243182","3182"
"C286435","6435"
"C137989","7989"
"C138591","8591"
"C138733","8733"
"C994685","4685"
"C383749","3749"
"C183201","3201"
"C311524","1524"
"C742203","2203"
"C125323","5323"
"C845557","5557"
"C227302","7302"
"C584139","4139"
"C178812","8812"
"C316224","6224"
"C194504","4504"
"C434424","4424"
"C322511","2511"
"C225238","5238"
"C337102","7102"
"C242498","2498"
"C327537","7537"
"C183450","3450"
"C324145","4145"
"C323034","3034"
"C150831","0831"
"C544528","4528"
"C149068","9068"
"C165891","5891"
"C654574","4574"
"C312893","2893"
"C195341","5341"
"C253143","3143"
"C129930","9930"
"C254999","4999"
"C986233","6233"
"C324443","4443"
"C301780","1780"
"C338417","8417"
"C193761","3761"
"C191167","1167"
"C218728","8728"
"C139359","9359"
"C151582","1582"
"C156718","6718"
"C629198","9198"
"C218342","8342"
"C225979","5979"
"C455090","5090"
"C956397","6397"
"C109418","9418"
"C217449","7449"
"C222519","2519"
"C129115","9115"
"C217526","7526"
"C164400","4400"
"C147160","7160"
"C101793","1793"
"C296652","6652"
"C331019","1019"
"C278430","8430"
"C131438","1438"
"C311228","1228"
"C120294","0294"
"C164187","4187"
"C175003","5003"
"C677721","7721"
"C259268","9268"
"C601303","1303"
"C327253","7253"
"C271778","1778"
"C267690","7690"
"C307778","7778"
"C110338","0338"
"C324191","4191"
"C302756","2756"
"C754454","4454"
"C505213","5213"
"C186877","6877"
"C266971","6971"
"C257419","7419"
"C189002","9002"
"C252591","2591"
"C182097","2097"
"C267179","7179"
"C233249","3249"
"C180676","0676"
"C129714","9714"
"C227005","7005"
"C806277","6277"
"C136332","6332"
"C251669","1669"
"C249721","9721"
"C281575","1575"
"C174541","4541"
"C125240","5240"
"C733043","3043"
"C178878","8878"
"C916117","6117"
"C168534","8534"
"C330115","0115"
"C328282","8282"
"C244557","4557"
"C203446","3446"
"C269971","9971"
"C264801","4801"
"C628906","8906"
"C218328","8328"
"C203112","3112"
"C302552","2552"
"C258640","8640"
"C278327","8327"
"C922558","2558"
"C115159","5159"
"C298576","8576"
"C475519","5519"
"C148173","8173"
"C223255","3255"
"C953091","3091"
"C344739","4739"
"C467962","7962"
"C897862","7862"
"C533519","3519"
"C488098","8098"
"C314067","4067"
"C248355","8355"
"C685512","5512"
"C304605","4605"
"C116367","6367"
"C956207","6207"
"C757997","7997"
"C497239","7239"
"C332429","2429"
"C137158","7158"
"C301999","1999"
"C189358","9358"
"C243196","3196"
"C551042","1042"
"C107364","7364"
"C100605","0605"
"C151271","1271"
"C639903","9903"
"C999023","9023"
"C410597","0597"
"C264558","4558"
"C336973","6973"
"C623837","3837"
"C933551","3551"
"C301752","1752"
"C168669","8669"
"C286952","6952"
"C746946","6946"
"C338621","8621"
"C514680","4680"
"C842433","2433"
"C269314","9314"
"C887071","7071"
"C322938","2938"
"C152654","2654"
"C181125","1125"
"C268376","8376"
"C304233","4233"
"C289880","9880"
"C260526","0526"
"C299318","9318"
"C763014","3014"
"C464437","4437"
"C146440","6440"
"C864904","4904"
"C115948","5948"
"C392114","2114"
"C162251","2251"
"C266457","6457"
"C139588","9588"
"C286712","6712"
"C196334","6334"
"C342507","2507"
"C186949","6949"
"C172427","2427"
"C378098","8098"
"C287115","7115"
"C290444","0444"
"C208104","8104"
"C630139","0139"
"C197401","7401"
"C311996","1996"
"C329937","9937"
"C154822","4822"
"C115316","5316"
"C221099","1099"
"C182151","2151"
"C547432","7432"
"C603382","3382"
"C650169","0169"
"C536204","6204"
"C201633","1633"
"C439725","9725"
"C328316","8316"
"C219681","9681"
"C273058","3058"
"C329640","9640"
"C218106","8106"
"C303351","3351"
"C205614","5614"
"C314039","4039"
"C508624","8624"
"C101078","1078"
"C188378","8378"
"C202577","2577"
"C294795","4795"
"C331493","1493"
"C353430","3430"
"C282540","2540"
"C308170","8170"
"C153869","3869"
"C212767","2767"
"C156420","6420"
"C236339","6339"
"C462355","2355"
"C293067","3067"
"C251343","1343"
"C169073","9073"
"C143456","3456"
"C751939","1939"
"C194879","4879"
"C450614","0614"
"C330761","0761"
"C264813","4813"
"C169373","9373"
"C920228","0228"
"C281484","1484"
"C267032","7032"
"C568592","8592"
"C159471","9471"
"C659211","9211"
"C114451","4451"
"C198408","8408"
"C189298","9298"
"C309164","9164"
"C113104","3104"
"C121954","1954"
"C365518","5518"
"C151644","1644"
"C172622","2622"
"C199544","9544"
"C239076","9076"
"C160315","0315"
"C119015","9015"
"C189700","9700"
"C239153","9153"
"C104230","4230"
"C340013","0013"
"C190593","0593"
"C299401","9401"
"C140125","0125"
"C273112","3112"
"C171155","1155"
"C283244","3244"
"C135453","5453"
"C761191","1191"
"C848338","8338"
"C431166","1166"
"C281044","1044"
"C290994","0994"
"C154311","4311"
"C292025","2025"
"C279707","9707"
"C673130","3130"
"C308447","8447"
"C178244","8244"
"C124604","4604"
"C275937","5937"
"C108171","8171"
"C297275","7275"
"C253617","3617"
"C315205","5205"
"C764179","4179"
"C574589","4589"
"C214143","4143"
"C988090","8090"
"C172210","2210"
"C460006","0006"
"C111181","1181"
"C301563","1563"
"C172348","2348"
"C129962","9962"
"C266401","6401"
"C263348","3348"
"C159509","9509"
"C239271","9271"
"C307276","7276"
"C331234","1234"
"C495616","5616"
"C180967","0967"
"C310757","0757"
"C138560","8560"
"C631049","1049"
"C318063","8063"
"C125660","5660"
"C934688","4688"
"C107053","7053"
"C337516","7516"
"C198740","8740"
"C250122","0122"
"C309466","9466"
"C332186","2186"
"C180274","0274"
"C866109","6109"
"C228293","8293"
"C300804","0804"
"C293227","3227"
"C323058","3058"
"C309318","9318"
"C645893","5893"
"C142271","2271"
"C248148","8148"
"C189427","9427"
"C251958","1958"
"C836648","6648"
"C475749","5749"
"C677605","7605"
"C623926","3926"
"C416179","6179"
"C171918","1918"
"C310905","0905"
"C220939","0939"
"C139579","9579"
"C115111","5111"
"C284825","4825"
"C184989","4989"
"C807258","7258"
"C139930","9930"
"C285067","5067"
"C230484","0484"
"C254330","4330"
"C169121","9121"
"C251727","1727"
"C475192","5192"
"C170746","0746"
"C760962","0962"
"C174442","4442"
"C411773","1773"
"C877744","7744"
"C287160","7160"
"C265237","5237"
"C358653","8653"
"C318743","8743"
"C730794","0794"
"C257830","7830"
"C152756","2756"
"C243379","3379"
"C663779","3779"
"C736634","6634"
"C170653","0653"
"C295673","5673"
"C111189","1189"
"C337014","7014"
"C808429","8429"
"C190983","0983"
"C733276","3276"
"C317542","7542"
"C186623","6623"
"C275714","5714"
"C275173","5173"
"C249841","9841"
"C653734","3734"
"C160351","0351"
"C233280","3280"
"C120504","0504"
"C660290","0290"
"C439975","9975"
"C207526","7526"
"C259778","9778"
"C304258","4258"
"C311394","1394"
"C199973","9973"
"C271567","1567"
"C303913","3913"
"C247206","7206"
"C193644","3644"
"C316036","6036"
"C155265","5265"
"C108312","8312"
"C544626","4626"
"C955206","5206"
"C747076","7076"
"C718316","8316"
"C276227","6227"
"C503539","3539"
"C256408","6408"
"C275697","5697"
"C298868","8868"
"C704107","4107"
"C191018","1018"
"C163761","3761"
"C277699","7699"
"C227782","7782"
"C191607","1607"
"C300605","0605"
"C677892","7892"
"C359480","9480"
"C269904","9904"
"C208387","8387"
"C255367","5367"
"C296774","6774"
"C251701","1701"
"C501351","1351"
"C115818","5818"
"C159984","9984"
"C328365","8365"
"C332533","2533"
"C723032","3032"
"C953480","3480"
"C303338","3338"
"C245433","5433"
"C193875","3875"
"C110505","0505"
"C812460","2460"
"C150310","0310"
"C194996","4996"
"C309460","9460"
"C280667","0667"
"C354555","4555"
"C289042","9042"
"C169533","9533"
"C736627","6627"
"C659433","9433"
"C240338","0338"
"C313763","3763"
"C160298","0298"
"C215111","5111"
"C230369","0369"
"C272878","2878"
"C239841","9841"
"C299850","9850"
"C310902","0902"
"C576955","6955"
"C240820","0820"
"C158006","8006"
"C180240","0240"
"C784379","4379"
"C737523","7523"
"C155028","5028"
"C275055","5055"
"C888007","8007"
"C459760","9760"
"C334967","4967"
"C108549","8549"
"C312909","2909"
"C294238","4238"
"C243228","3228"
"C293581","3581"
"C110183","0183"
"C782430","2430"
"C254312","4312"
"C886845","6845"
"C349717","9717"
"C281401","1401"
"C314253","4253"
"C321121","1121"
"C274875","4875"
"C255809","5809"
"C319233","9233"
"C267837","7837"
"C124926","4926"
"C621740","1740"
"C772919","2919"
"C232930","2930"
"C160821","0821"
"C515067","5067"
"C242894","2894"
"C277945","7945"
"C141976","1976"
"C321007","1007"
"C752116","2116"
"C244256","4256"
"C289292","9292"
"C146456","6456"
"C721625","1625"
"C696579","6579"
"C290497","0497"
"C270099","0099"
"C120779","0779"
"C259084","9084"
"C874392","4392"
"C316239","6239"
"C337448","7448"
"C862341","2341"
"C247827","7827"
"C793582","3582"
"C398492","8492"
"C201794","1794"
"C131547","1547"
"C188703","8703"
"C274047","4047"
"C234827","4827"
"C145062","5062"
"C299023","9023"
"C175650","5650"
"C243099","3099"
"C245431","5431"
"C140394","0394"
"C777387","7387"
"C112979","2979"
"C241216","1216"
"C304088","4088"
"C248561","8561"
"C221981","1981"
"C227180","7180"
"C913119","3119"
"C233852","3852"
"C576798","6798"
"C112388","2388"
"C150787","0787"
"C190011","0011"
"C138988","8988"
"C678208","8208"
"C222492","2492"
"C282796","2796"
"C687999","7999"
"C262808","2808"
"C104116","4116"
"C165506","5506"
"C274783","4783"
"C533524","3524"
"C150578","0578"
"C317648","7648"
"C257023","7023"
"C939566","9566"
"C222404","2404"
"C115978","5978"
"C423913","3913"
"C130288","0288"
"C667922","7922"
"C714513","4513"
"C313786","3786"
"C873852","3852"
"C237860","7860"
"C869561","9561"
"C297701","7701"
"C152316","2316"
"C208886","8886"
"C200097","0097"
"C291769","1769"
"C315810","5810"
"C155378","5378"
"C123609","3609"
"C307055","7055"
"C197866","7866"
"C932294","2294"
"C127097","7097"
"C148499","8499"
"C142445","2445"
"C821250","1250"
"C107515","7515"
"C181039","1039"
"C231381","1381"
"C205470","5470"
"C244553","4553"
"C160627","0627"
"C120996","0996"
"C328419","8419"
"C242971","2971"
"C189697","9697"
"C612096","2096"
"C145463","5463"
"C195060","5060"
"C315078","5078"
"C228110","8110"
"C501224","1224"
"C794058","4058"
"C328324","8324"
"C268493","8493"
"C922233","2233"
"C213676","3676"
"C262640","2640"
"C192810","2810"
"C122124","2124"
"C296639","6639"
"C921668","1668"
"C666258","6258"
"C592467","2467"
"C776173","6173"
"C107338","7338"
"C182453","2453"
"C304606","4606"
"C904674","4674"
"C191064","1064"
"C787720","7720"
"C628593","8593"
"C220912","0912"
"C133190","3190"
"C273293","3293"
"C686877","6877"
"C170732","0732"
"C392534","2534"
"C276957","6957"
"C229869","9869"
"C191308","1308"
"C444744","4744"
"C338840","8840"
"C805755","5755"
"C141930","1930"
"C256466","6466"
"C682754","2754"
"C323622","3622"
"C249046","9046"
"C237307","7307"
"C467808","7808"
"C203222","3222"
"C215014","5014"
"C299726","9726"
"C540345","0345"
"C137148","7148"
"C210729","0729"
"C319127","9127"
"C619217","9217"
"C203636","3636"
"C119671","9671"
"C203733","3733"
"C251102","1102"
"C297355","7355"
"C318843","8843"
"C141801","1801"
"C502104","2104"
"C324302","4302"
"C111845","1845"
"C177041","7041"
"C325016","5016"
"C144398","4398"
"C103523","3523"
"C222918","2918"
"C295739","5739"
"C600632","0632"
"C105747","5747"
"C313461","3461"
"C436823","6823"
"C181567","1567"
"C296725","6725"
"C345156","5156"
"C214133","4133"
"C143227","3227"
"C113452","3452"
"C289798","9798"
"C783509","3509"
"C212135","2135"
"C690342","0342"
"C256342","6342"
"C910915","0915"
"C124434","4434"
"C234795","4795"
"C265995","5995"
"C217693","7693"
"C805849","5849"
"C325738","5738"
"C275988","5988"
"C256038","6038"
"C168637","8637"
"C323018","3018"
"C330575","0575"
"C165822","5822"
"C246470","6470"
"C251658","1658"
"C307721","7721"
"C238125","8125"
"C215686","5686"
"C106620","6620"
"C306751","6751"
"C570469","0469"
"C287311","7311"
"C987806","7806"
"C276593","6593"
"C264637","4637"
"C108791","8791"
"C259781","9781"
"C282090","2090"
"C273556","3556"
"C126119","6119"
"C316477","6477"
"C217290","7290"
"C200900","0900"
"C334852","4852"
"C252225","2225"
"C818890","8890"
"C186476","6476"
"C399824","9824"
"C253515","3515"
"C180937","0937"
"C899162","9162"
"C126919","6919"
"C145750","5750"
"C143379","3379"
"C104041","4041"
"C293860","3860"
"C194604","4604"
"C840962","0962"
"C153803","3803"
"C290708","0708"
"C215421","5421"
"C181241","1241"
"C118002","8002"
"C512827","2827"
"C191989","1989"
"C995930","5930"
"C176137","6137"
"C303782","3782"
"C141352","1352"
"C144903","4903"
"C138196","8196"
"C279555","9555"
"C352946","2946"
"C333028","3028"
"C802001","2001"
"C163319","3319"
"C834668","4668"
"C172019","2019"
"C336257","6257"
"C114500","4500"
"C166108","6108"
"C112822","2822"
"C134007","4007"
"C254971","4971"
"C191482","1482"
"C185699","5699"
"C692568","2568"
"C175495","5495"
"C704607","4607"
"C540107","0107"
"C340198","0198"
"C257745","7745"
"C319538","9538"
"C239588","9588"
"C642829","2829"
"C281130","1130"
"C274419","4419"
"C303430","3430"
"C224592","4592"
"C218968","8968"
"C399526","9526"
"C873170","3170"
"C609286","9286"
"C317752","7752"
"C286588","6588"
"C261708","1708"
"C216702","6702"
"C317301","7301"
"C184933","4933"
"C241787","1787"
"C169641","9641"
"C294858","4858"
"C267803","7803"
"C403644","3644"
"C100421","0421"
"C166955","6955"
"C242910","2910"
"C327408","7408"
"C193338","3338"
"C308860","8860"
"C301349","1349"
"C829560","9560"
"C310386","0386"
"C872744","2744"
"C504441","4441"
"C189972","9972"
"C247801","7801"
"C278792","8792"
"C304215","4215"
"C937562","7562"
"C164641","4641"
"C696378","6378"
"C321962","1962"
"C173046","3046"
"C784432","4432"
"C401394","1394"
"C919618","9618"
"C329512","9512"
"C203861","3861"
"C916162","6162"
"C234383","4383"
"C247082","7082"
"C335705","5705"
"C187283","7283"
"C437252","7252"
"C263138","3138"
"C185435","5435"
"C274150","4150"
"C828512","8512"
"C275312","5312"
"C425779","5779"
"C685699","5699"
"C719916","9916"
"C297858","7858"
"C272831","2831"
"C273819","3819"
"C754829","4829"
"C661103","1103"
"C196846","6846"
"C222284","2284"
"C939513","9513"
"C202690","2690"
"C550599","0599"
"C163855","3855"
"C264086","4086"
"C269467","9467"
"C257567","7567"
"C307576","7576"
"C259129","9129"
"C493132","3132"
"C314369","4369"
"C130968","0968"
"C251879","1879"
"C577139","7139"
"C133046","3046"
"C434420","4420"
"C213432","3432"
"C194095","4095"
"C312742","2742"
"C284604","4604"
"C132623","2623"
"C696843","6843"
"C463130","3130"
"C328277","8277"
"C197297","7297"
"C276345","6345"
"C311121","1121"
"C129926","9926"
"C427657","7657"
"C977373","7373"
"C662166","2166"
"C131528","1528"
"C264006","4006"
"C199104","9104"
"C659107","9107"
"C328519","8519"
"C104101","4101"
"C657561","7561"
"C263280","3280"
"C894771","4771"
"C198845","8845"
"C165584","5584"
"C284585","4585"
"C139089","9089"
"C222341","2341"
"C258798","8798"
"C327829","7829"
"C210139","0139"
"C135286","5286"
"C898128","8128"
"C116907","6907"
"C143455","3455"
"C580386","0386"
"C392816","2816"
"C654479","4479"
"C471713","1713"
"C279004","9004"
"C257022","7022"
"C159800","9800"
"C271285","1285"
"C315463","5463"
"C176848","6848"
"C282799","2799"
"C339945","9945"
"C181708","1708"
"C147685","7685"
"C460167","0167"
"C320208","0208"
"C127370","7370"
"C666221","6221"
"C166050","6050"
"C105498","5498"
"C272296","2296"
"C183363","3363"
"C340281","0281"
"C244788","4788"
"C919632","9632"
"C232601","2601"
"C180981","0981"
"C152036","2036"
"C497616","7616"
"C868420","8420"
"C157392","7392"
"C976930","6930"
"C130083","0083"
"C198581","8581"
"C136664","6664"
"C703717","3717"
"C164519","4519"
"C498199","8199"
"C406248","6248"
"C123906","3906"
"C335825","5825"
"C795774","5774"
"C337343","7343"
"C110197","0197"
"C247798","7798"
"C122440","2440"
"C126926","6926"
"C262677","2677"
"C847398","7398"
"C154089","4089"
"C929807","9807"
"C247262","7262"
"C156334","6334"
"C139108","9108"
"C244728","4728"
"C241334","1334"
"C546380","6380"
"C132200","2200"
"C259461","9461"
"C182737","2737"
"C326939","6939"
"C266299","6299"
"C577252","7252"
"C628533","8533"
"C286191","6191"
"C286358","6358"
"C330059","0059"
"C299841","9841"
"C129296","9296"
"C267580","7580"
"C270396","0396"
"C194390","4390"
"C228451","8451"
"C180447","0447"
"C430326","0326"
"C249613","9613"
"C276969","6969"
"C159931","9931"
"C256795","6795"
"C209807","9807"
"C538460","8460"
"C249889","9889"
"C216463","6463"
"C304190","4190"
"C285190","5190"
"C614850","4850"
"C250962","0962"
"C293712","3712"
"C340119","0119"
"C192632","2632"
"C307232","7232"
"C916850","6850"
"C696634","6634"
"C269546","9546"
"C265893","5893"
"C150953","0953"
"C322946","2946"
"C229244","9244"
"C324826","4826"
"C267906","7906"
"C210089","0089"
"C200844","0844"
"C439835","9835"
"C227017","7017"
"C217880","7880"
"C225836","5836"
"C306238","6238"
"C851447","1447"
"C846720","6720"
"C303208","3208"
"C197121","7121"
"C318351","8351"
"C234449","4449"
"C613199","3199"
"C194115","4115"
"C917894","7894"
"C176559","6559"
"C249838","9838"
"C301923","1923"
"C140165","0165"
"C932882","2882"
"C298984","8984"
"C209991","9991"
"C145636","5636"
"C399111","9111"
"C297398","7398"
"C223183","3183"
"C247620","7620"
"C247769","7769"
"C290588","0588"
"C867083","7083"
"C310796","0796"
"C334202","4202"
"C230363","0363"
"C165265","5265"
"C841380","1380"
"C864991","4991"
"C136913","6913"
"C702808","2808"
"C151809","1809"
"C112129","2129"
"C221499","1499"
"C198090","8090"
"C912088","2088"
"C107837","7837"
"C180416","0416"
"C154343","4343"
"C972768","2768"
"C110446","0446"
"C586817","6817"
"C137415","7415"
"C112265","2265"
"C249494","9494"
