"Customer_id","length"
"C259499",7
"C310190",7
"C408352",7
"C328454",7
"C773840",7
"C231270",7
"C182963",7
"C564707",7
"C871323",7
"C937651",7
"C201228",7
"C229540",7
"C162454",7
"C335397",7
"C229859",7
"C330964",7
"C192886",7
"C807983",7
"C258704",7
"C120134",7
"C282931",7
"C925247",7
"C140541",7
"C591675",7
"C290927",7
"C713735",7
"C300189",7
"C908463",7
"C104048",7
"C788921",7
"C322295",7
"C437895",7
"C329519",7
"C187580",7
"C119458",7
"C293048",7
"C211057",7
"C298789",7
"C792139",7
"C438216",7
"C283603",7
"C222036",7
"C303760",7
"C243261",7
"C234965",7
"C645611",7
"C237329",7
"C198599",7
"C118405",7
"C182946",7
"C475787",7
"C513963",7
"C214748",7
"C101097",7
"C317405",7
"C254814",7
"C449263",7
"C287324",7
"C591850",7
"C197660",7
"C267895",7
"C205315",7
"C171561",7
"C307615",7
"C216348",7
"C835818",7
"C256159",7
"C836646",7
"C183125",7
"C633060",7
"C567291",7
"C299798",7
"C570393",7
"C145218",7
"C603549",7
"C109310",7
"C124032",7
"C545656",7
"C290044",7
"C195019",7
"C167316",7
"C312740",7
"C492655",7
"C130136",7
"C117029",7
"C944385",7
"C129252",7
"C504241",7
"C268608",7
"C158472",7
"C334140",7
"C208272",7
"C108016",7
"C156231",7
"C292708",7
"C237002",7
"C152754",7
"C260963",7
"C244757",7
"C447587",7
"C173510",7
"C159628",7
"C220955",7
"C332514",7
"C229575",7
"C284422",7
"C227370",7
"C161110",7
"C216728",7
"C290814",7
"C196907",7
"C281082",7
"C234846",7
"C233793",7
"C156625",7
"C238453",7
"C441208",7
"C863548",7
"C229618",7
"C454509",7
"C277427",7
"C355088",7
"C372133",7
"C217627",7
"C182144",7
"C243096",7
"C809374",7
"C186050",7
"C226580",7
"C689439",7
"C282362",7
"C245547",7
"C225760",7
"C302055",7
"C250856",7
"C259969",7
"C212503",7
"C298018",7
"C273074",7
"C147416",7
"C292000",7
"C323255",7
"C228574",7
"C143609",7
"C455743",7
"C175997",7
"C973184",7
"C188405",7
"C233365",7
"C338739",7
"C739777",7
"C403180",7
"C275768",7
"C976607",7
"C287732",7
"C174252",7
"C141905",7
"C330693",7
"C963847",7
"C337945",7
"C256346",7
"C179157",7
"C214113",7
"C111129",7
"C712080",7
"C732938",7
"C858667",7
"C786803",7
"C909839",7
"C275286",7
"C157915",7
"C795733",7
"C516826",7
"C200621",7
"C402588",7
"C285839",7
"C550099",7
"C425237",7
"C217187",7
"C150691",7
"C160702",7
"C171007",7
"C437673",7
"C156038",7
"C537853",7
"C213908",7
"C190409",7
"C435665",7
"C102506",7
"C196961",7
"C133903",7
"C201213",7
"C284998",7
"C193515",7
"C125006",7
"C162056",7
"C113210",7
"C340125",7
"C864097",7
"C164030",7
"C233957",7
"C139962",7
"C740056",7
"C252910",7
"C154249",7
"C642170",7
"C233689",7
"C250804",7
"C801958",7
"C184918",7
"C224545",7
"C313532",7
"C112292",7
"C280028",7
"C643668",7
"C319658",7
"C592667",7
"C196832",7
"C379982",7
"C217597",7
"C724103",7
"C741368",7
"C859403",7
"C503348",7
"C658349",7
"C463928",7
"C227281",7
"C638906",7
"C300397",7
"C334785",7
"C358968",7
"C380270",7
"C240948",7
"C283023",7
"C221158",7
"C329038",7
"C154754",7
"C819467",7
"C188814",7
"C119834",7
"C251164",7
"C210016",7
"C731765",7
"C230863",7
"C283907",7
"C689417",7
"C221366",7
"C926781",7
"C242997",7
"C259841",7
"C471810",7
"C439145",7
"C112940",7
"C186798",7
"C104578",7
"C303887",7
"C256468",7
"C288405",7
"C245257",7
"C960283",7
"C121736",7
"C360321",7
"C526683",7
"C894380",7
"C289969",7
"C565929",7
"C160567",7
"C272748",7
"C305833",7
"C958252",7
"C528003",7
"C153071",7
"C222437",7
"C252676",7
"C225508",7
"C211842",7
"C960899",7
"C252574",7
"C564583",7
"C305221",7
"C147622",7
"C130664",7
"C266590",7
"C284676",7
"C412400",7
"C219458",7
"C138044",7
"C181435",7
"C356895",7
"C263899",7
"C561588",7
"C995789",7
"C219904",7
"C241602",7
"C807644",7
"C212057",7
"C524328",7
"C231006",7
"C598497",7
"C295120",7
"C308871",7
"C667495",7
"C262328",7
"C179344",7
"C136921",7
"C119359",7
"C230691",7
"C295040",7
"C146664",7
"C193677",7
"C694147",7
"C140171",7
"C211953",7
"C170439",7
"C336290",7
"C250932",7
"C250879",7
"C210937",7
"C191663",7
"C552392",7
"C316502",7
"C157460",7
"C119310",7
"C284101",7
"C678944",7
"C208332",7
"C184214",7
"C304457",7
"C251134",7
"C117028",7
"C335112",7
"C103291",7
"C267081",7
"C155215",7
"C614924",7
"C131477",7
"C180204",7
"C145274",7
"C109430",7
"C302018",7
"C298689",7
"C288446",7
"C112832",7
"C334388",7
"C461259",7
"C226500",7
"C300330",7
"C248325",7
"C120281",7
"C102297",7
"C721616",7
"C388952",7
"C141083",7
"C290472",7
"C240292",7
"C788683",7
"C323954",7
"C155116",7
"C955663",7
"C149793",7
"C172326",7
"C265914",7
"C318662",7
"C302292",7
"C307974",7
"C276039",7
"C244949",7
"C141525",7
"C130118",7
"C252811",7
"C244904",7
"C189658",7
"C306550",7
"C179865",7
"C229885",7
"C224278",7
"C120432",7
"C257984",7
"C874681",7
"C102885",7
"C177216",7
"C141115",7
"C211085",7
"C162164",7
"C959929",7
"C764273",7
"C954005",7
"C106837",7
"C699603",7
"C425204",7
"C772384",7
"C796269",7
"C247418",7
"C332687",7
"C297994",7
"C876804",7
"C113329",7
"C216152",7
"C226249",7
"C638859",7
"C250612",7
"C120778",7
"C811777",7
"C815531",7
"C427522",7
"C342591",7
"C132654",7
"C105301",7
"C108959",7
"C610854",7
"C384254",7
"C904823",7
"C940643",7
"C451929",7
"C958121",7
"C148922",7
"C245302",7
"C156575",7
"C217355",7
"C206152",7
"C221559",7
"C281528",7
"C298790",7
"C266599",7
"C189076",7
"C151197",7
"C240286",7
"C191708",7
"C225330",7
"C300786",7
"C330667",7
"C196845",7
"C220180",7
"C125696",7
"C204553",7
"C285161",7
"C251229",7
"C159164",7
"C501658",7
"C276887",7
"C452806",7
"C716788",7
"C155059",7
"C306662",7
"C134449",7
"C317818",7
"C126436",7
"C653385",7
"C317478",7
"C237330",7
"C133687",7
"C841663",7
"C213742",7
"C112279",7
"C158837",7
"C716161",7
"C224743",7
"C119549",7
"C187266",7
"C173084",7
"C493252",7
"C109871",7
"C258404",7
"C169749",7
"C606418",7
"C111611",7
"C679476",7
"C542025",7
"C168491",7
"C158160",7
"C552345",7
"C253905",7
"C157070",7
"C177975",7
"C830576",7
"C807389",7
"C567813",7
"C181972",7
"C242748",7
"C152549",7
"C111832",7
"C166635",7
"C282643",7
"C820515",7
"C331761",7
"C326893",7
"C885344",7
"C112750",7
"C997380",7
"C132002",7
"C271799",7
"C765620",7
"C519513",7
"C125624",7
"C846730",7
"C249877",7
"C263874",7
"C663463",7
"C134370",7
"C310642",7
"C192446",7
"C143343",7
"C309082",7
"C236365",7
"C289933",7
"C340116",7
"C816586",7
"C434171",7
"C215384",7
"C143442",7
"C102926",7
"C131786",7
"C194380",7
"C847171",7
"C876528",7
"C303493",7
"C111766",7
"C175946",7
"C160005",7
"C599109",7
"C693789",7
"C259342",7
"C244213",7
"C102685",7
"C244291",7
"C162371",7
"C375422",7
"C617189",7
"C271029",7
"C329633",7
"C244780",7
"C139568",7
"C311034",7
"C584141",7
"C513561",7
"C257990",7
"C161285",7
"C166191",7
"C131497",7
"C204741",7
"C250395",7
"C322994",7
"C250673",7
"C163033",7
"C558480",7
"C287409",7
"C993675",7
"C307535",7
"C238961",7
"C171154",7
"C240171",7
"C665777",7
"C298229",7
"C183404",7
"C557245",7
"C284679",7
"C581947",7
"C199311",7
"C448846",7
"C168663",7
"C101196",7
"C898405",7
"C195626",7
"C290280",7
"C281268",7
"C230766",7
"C243515",7
"C866033",7
"C288416",7
"C155335",7
"C635016",7
"C709571",7
"C851508",7
"C233642",7
"C258410",7
"C270667",7
"C321527",7
"C109489",7
"C126571",7
"C169676",7
"C321889",7
"C221995",7
"C263812",7
"C321609",7
"C666013",7
"C172185",7
"C150463",7
"C274529",7
"C252600",7
"C336232",7
"C325906",7
"C138755",7
"C104985",7
"C826514",7
"C267333",7
"C130479",7
"C310108",7
"C358486",7
"C111056",7
"C999586",7
"C278142",7
"C330779",7
"C282968",7
"C852668",7
"C274936",7
"C269751",7
"C136051",7
"C266462",7
"C305398",7
"C267961",7
"C101248",7
"C339518",7
"C235057",7
"C260889",7
"C207753",7
"C204154",7
"C290344",7
"C730395",7
"C312155",7
"C259743",7
"C605200",7
"C317850",7
"C986860",7
"C287459",7
"C799447",7
"C260810",7
"C670524",7
"C334281",7
"C314173",7
"C122712",7
"C277924",7
"C286466",7
"C509924",7
"C453635",7
"C259539",7
"C729392",7
"C767634",7
"C308584",7
"C216619",7
"C241523",7
"C209761",7
"C329153",7
"C126702",7
"C287787",7
"C142943",7
"C100484",7
"C210589",7
"C885556",7
"C162871",7
"C183356",7
"C155763",7
"C486241",7
"C317897",7
"C224223",7
"C286181",7
"C297425",7
"C236397",7
"C309079",7
"C116633",7
"C259606",7
"C302831",7
"C233697",7
"C812053",7
"C324783",7
"C281502",7
"C167183",7
"C107399",7
"C992967",7
"C246719",7
"C285422",7
"C297711",7
"C211354",7
"C281864",7
"C234177",7
"C327084",7
"C218706",7
"C321931",7
"C403983",7
"C137912",7
"C304835",7
"C124933",7
"C248988",7
"C331880",7
"C153958",7
"C125209",7
"C320640",7
"C134691",7
"C729802",7
"C252250",7
"C208545",7
"C310975",7
"C214463",7
"C135196",7
"C284031",7
"C109593",7
"C270238",7
"C221607",7
"C115148",7
"C253248",7
"C290760",7
"C222102",7
"C203263",7
"C213360",7
"C225105",7
"C158124",7
"C115431",7
"C266394",7
"C736428",7
"C127339",7
"C164662",7
"C248884",7
"C100684",7
"C246364",7
"C197308",7
"C264767",7
"C299172",7
"C994327",7
"C249092",7
"C127945",7
"C315209",7
"C323605",7
"C282395",7
"C261194",7
"C232330",7
"C737782",7
"C123201",7
"C230641",7
"C107668",7
"C210614",7
"C212378",7
"C313586",7
"C292604",7
"C272779",7
"C190072",7
"C111827",7
"C680169",7
"C281091",7
"C209122",7
"C231964",7
"C291641",7
"C315386",7
"C290158",7
"C226218",7
"C633946",7
"C118742",7
"C310472",7
"C119440",7
"C230305",7
"C197131",7
"C278721",7
"C247868",7
"C834257",7
"C242041",7
"C892871",7
"C703073",7
"C282097",7
"C179726",7
"C181939",7
"C282107",7
"C229670",7
"C269986",7
"C191300",7
"C318225",7
"C101108",7
"C103073",7
"C299787",7
"C555827",7
"C992695",7
"C178176",7
"C211245",7
"C321993",7
"C226519",7
"C715684",7
"C328195",7
"C284366",7
"C156360",7
"C140082",7
"C240510",7
"C292758",7
"C130016",7
"C305749",7
"C266021",7
"C576719",7
"C254022",7
"C211545",7
"C245349",7
"C293936",7
"C405837",7
"C363987",7
"C995929",7
"C236969",7
"C141984",7
"C720642",7
"C270638",7
"C858536",7
"C289573",7
"C122094",7
"C271881",7
"C214260",7
"C209210",7
"C134069",7
"C312418",7
"C127004",7
"C198868",7
"C173860",7
"C186098",7
"C285261",7
"C214662",7
"C339565",7
"C237063",7
"C108497",7
"C190917",7
"C112544",7
"C168912",7
"C249401",7
"C128618",7
"C182105",7
"C331127",7
"C286564",7
"C293329",7
"C144894",7
"C190794",7
"C142508",7
"C135555",7
"C501563",7
"C152590",7
"C133451",7
"C195342",7
"C175833",7
"C246602",7
"C329003",7
"C270340",7
"C330141",7
"C112452",7
"C269710",7
"C785507",7
"C216369",7
"C146203",7
"C611809",7
"C180586",7
"C264687",7
"C339391",7
"C285587",7
"C137134",7
"C181912",7
"C335107",7
"C121510",7
"C477489",7
"C331382",7
"C226252",7
"C227695",7
"C246136",7
"C170928",7
"C192979",7
"C251518",7
"C271571",7
"C294604",7
"C235178",7
"C267843",7
"C186861",7
"C250033",7
"C235482",7
"C301099",7
"C204164",7
"C215336",7
"C339648",7
"C230120",7
"C478733",7
"C201255",7
"C937123",7
"C169477",7
"C216456",7
"C152833",7
"C114606",7
"C216025",7
"C884264",7
"C136585",7
"C146582",7
"C183846",7
"C127819",7
"C230543",7
"C295864",7
"C282281",7
"C506887",7
"C528686",7
"C330221",7
"C336104",7
"C150950",7
"C305706",7
"C414958",7
"C296534",7
"C234534",7
"C354331",7
"C131221",7
"C137762",7
"C152904",7
"C207415",7
"C621747",7
"C218289",7
"C235878",7
"C251446",7
"C708005",7
"C908169",7
"C587022",7
"C333202",7
"C221830",7
"C108986",7
"C205202",7
"C160680",7
"C246456",7
"C102849",7
"C103741",7
"C660491",7
"C323696",7
"C274788",7
"C158968",7
"C646756",7
"C276008",7
"C282899",7
"C323659",7
"C158270",7
"C170969",7
"C170219",7
"C111026",7
"C760307",7
"C144823",7
"C211277",7
"C204782",7
"C228532",7
"C315826",7
"C339071",7
"C192474",7
"C391672",7
"C275887",7
"C198086",7
"C871318",7
"C820137",7
"C149637",7
"C743273",7
"C130273",7
"C470346",7
"C423734",7
"C842431",7
"C102301",7
"C204727",7
"C649525",7
"C153509",7
"C110711",7
"C141093",7
"C116092",7
"C152098",7
"C766767",7
"C114713",7
"C614595",7
"C182162",7
"C328169",7
"C788630",7
"C143781",7
"C102275",7
"C841591",7
"C162681",7
"C716629",7
"C200576",7
"C155221",7
"C335061",7
"C987230",7
"C921649",7
"C327823",7
"C203598",7
"C224753",7
"C249974",7
"C132495",7
"C304747",7
"C494615",7
"C219548",7
"C184052",7
"C249725",7
"C224881",7
"C321914",7
"C209245",7
"C257469",7
"C194674",7
"C774214",7
"C120804",7
"C156004",7
"C596756",7
"C251433",7
"C148675",7
"C105474",7
"C127041",7
"C870412",7
"C108367",7
"C979970",7
"C289614",7
"C264659",7
"C108756",7
"C253975",7
"C433673",7
"C193793",7
"C320229",7
"C275631",7
"C245407",7
"C269497",7
"C593370",7
"C747740",7
"C677850",7
"C263908",7
"C205165",7
"C290106",7
"C174747",7
"C191147",7
"C155333",7
"C272155",7
"C266213",7
"C622685",7
"C832010",7
"C724217",7
"C913425",7
"C255828",7
"C219791",7
"C981925",7
"C237757",7
"C307014",7
"C106066",7
"C257683",7
"C364009",7
"C325548",7
"C606953",7
"C140413",7
"C336888",7
"C148034",7
"C180485",7
"C323464",7
"C258995",7
"C496516",7
"C831048",7
"C804531",7
"C237182",7
"C191057",7
"C195284",7
"C800785",7
"C261316",7
"C748439",7
"C245715",7
"C220780",7
"C126392",7
"C149849",7
"C168310",7
"C111668",7
"C119364",7
"C195508",7
"C317968",7
"C809683",7
"C228735",7
"C278483",7
"C158261",7
"C325166",7
"C266175",7
"C213718",7
"C184322",7
"C331539",7
"C193813",7
"C716870",7
"C168973",7
"C297748",7
"C119032",7
"C134708",7
"C100299",7
"C214164",7
"C299327",7
"C132150",7
"C183588",7
"C246898",7
"C288863",7
"C582997",7
"C104963",7
"C286640",7
"C129686",7
"C864800",7
"C223982",7
"C592891",7
"C287380",7
"C618494",7
"C299567",7
"C285884",7
"C257559",7
"C112446",7
"C666466",7
"C116531",7
"C171015",7
"C202988",7
"C306346",7
"C127551",7
"C794449",7
"C335131",7
"C289650",7
"C277384",7
"C145059",7
"C158616",7
"C539840",7
"C898202",7
"C320598",7
"C339508",7
"C334518",7
"C135301",7
"C512698",7
"C187608",7
"C955533",7
"C195673",7
"C524469",7
"C105429",7
"C773181",7
"C163011",7
"C157064",7
"C670293",7
"C287355",7
"C175467",7
"C109885",7
"C119723",7
"C838257",7
"C846690",7
"C176854",7
"C551975",7
"C107258",7
"C845711",7
"C339202",7
"C309367",7
"C218573",7
"C175732",7
"C103461",7
"C249679",7
"C178845",7
"C267852",7
"C194974",7
"C334686",7
"C265568",7
"C119157",7
"C919190",7
"C111244",7
"C716683",7
"C310969",7
"C521028",7
"C160421",7
"C940481",7
"C314546",7
"C271866",7
"C164577",7
"C159771",7
"C882358",7
"C189942",7
"C388552",7
"C176312",7
"C863183",7
"C294679",7
"C539974",7
"C317223",7
"C208844",7
"C130720",7
"C222250",7
"C461133",7
"C164916",7
"C143944",7
"C184428",7
"C229001",7
"C197522",7
"C151752",7
"C212483",7
"C523660",7
"C432354",7
"C183706",7
"C211766",7
"C105423",7
"C193454",7
"C330736",7
"C200345",7
"C278541",7
"C274501",7
"C221164",7
"C260060",7
"C295466",7
"C145650",7
"C382952",7
"C373731",7
"C224169",7
"C194327",7
"C186023",7
"C336395",7
"C183611",7
"C425857",7
"C858254",7
"C241204",7
"C182933",7
"C876858",7
"C313275",7
"C334382",7
"C123988",7
"C327424",7
"C892096",7
"C321209",7
"C255639",7
"C207215",7
"C133833",7
"C172351",7
"C232031",7
"C210848",7
"C298103",7
"C485668",7
"C235773",7
"C325524",7
"C214831",7
"C761041",7
"C269430",7
"C116921",7
"C721239",7
"C855678",7
"C485136",7
"C866676",7
"C190660",7
"C144584",7
"C807680",7
"C201574",7
"C292453",7
"C111342",7
"C295218",7
"C193441",7
"C457598",7
"C198161",7
"C118460",7
"C106583",7
"C803010",7
"C105743",7
"C261344",7
"C304389",7
"C119894",7
"C309515",7
"C123711",7
"C193264",7
"C537541",7
"C131842",7
"C316343",7
"C331387",7
"C224991",7
"C244694",7
"C925796",7
"C136014",7
"C240325",7
"C125296",7
"C115059",7
"C315888",7
"C170508",7
"C301894",7
"C476451",7
"C294999",7
"C220098",7
"C625736",7
"C275432",7
"C144276",7
"C238668",7
"C125800",7
"C408592",7
"C758661",7
"C140372",7
"C231470",7
"C741297",7
"C155240",7
"C373154",7
"C954128",7
"C202349",7
"C210240",7
"C222244",7
"C202286",7
"C291962",7
"C105764",7
"C143430",7
"C576013",7
"C177280",7
"C157534",7
"C455212",7
"C128834",7
"C339085",7
"C295069",7
"C257163",7
"C718508",7
"C276263",7
"C146738",7
"C488994",7
"C198322",7
"C248859",7
"C330949",7
"C199509",7
"C128876",7
"C156273",7
"C204724",7
"C166800",7
"C268054",7
"C899218",7
"C730185",7
"C126883",7
"C582855",7
"C323917",7
"C240135",7
"C581116",7
"C229051",7
"C245572",7
"C747837",7
"C211416",7
"C114902",7
"C225306",7
"C310413",7
"C172646",7
"C169406",7
"C141530",7
"C121976",7
"C246503",7
"C338690",7
"C207320",7
"C492890",7
"C476125",7
"C280881",7
"C211626",7
"C804869",7
"C198180",7
"C160512",7
"C192871",7
"C301754",7
"C190313",7
"C162841",7
"C251203",7
"C226593",7
"C159886",7
"C123618",7
"C740518",7
"C334097",7
"C189528",7
"C148047",7
"C304549",7
"C488263",7
"C160190",7
"C526513",7
"C266128",7
"C187813",7
"C439853",7
"C309165",7
"C434802",7
"C240902",7
"C939175",7
"C180719",7
"C252662",7
"C289993",7
"C132503",7
"C501294",7
"C233053",7
"C412543",7
"C949868",7
"C151464",7
"C723990",7
"C160596",7
"C339385",7
"C207922",7
"C227945",7
"C134039",7
"C340084",7
"C274472",7
"C306330",7
"C828402",7
"C237366",7
"C181184",7
"C153137",7
"C291291",7
"C319696",7
"C225949",7
"C391248",7
"C136682",7
"C315726",7
"C118571",7
"C770626",7
"C243451",7
"C353540",7
"C480991",7
"C162398",7
"C336156",7
"C901974",7
"C217716",7
"C572091",7
"C222040",7
"C293605",7
"C182693",7
"C166142",7
"C233561",7
"C337721",7
"C157128",7
"C182302",7
"C430931",7
"C171377",7
"C251786",7
"C192357",7
"C249994",7
"C758807",7
"C271813",7
"C289260",7
"C205984",7
"C224857",7
"C235663",7
"C184744",7
"C581271",7
"C475377",7
"C198094",7
"C291802",7
"C164988",7
"C218830",7
"C172917",7
"C127847",7
"C771924",7
"C185774",7
"C264631",7
"C205376",7
"C161073",7
"C171987",7
"C379931",7
"C422499",7
"C475169",7
"C198030",7
"C162965",7
"C199520",7
"C283880",7
"C217948",7
"C170925",7
"C465167",7
"C155697",7
"C107279",7
"C895045",7
"C160201",7
"C278169",7
"C709743",7
"C273931",7
"C392081",7
"C311887",7
"C330413",7
"C179590",7
"C204867",7
"C102567",7
"C250146",7
"C474588",7
"C203624",7
"C121513",7
"C329432",7
"C176686",7
"C198638",7
"C196044",7
"C191458",7
"C675153",7
"C617356",7
"C298580",7
"C132871",7
"C176604",7
"C255835",7
"C227736",7
"C226101",7
"C242616",7
"C174194",7
"C155238",7
"C151287",7
"C330352",7
"C644712",7
"C190362",7
"C276518",7
"C275917",7
"C233646",7
"C207954",7
"C765010",7
"C321916",7
"C239532",7
"C440342",7
"C469535",7
"C310188",7
"C289977",7
"C105862",7
"C261711",7
"C273903",7
"C132093",7
"C430623",7
"C545317",7
"C120404",7
"C246959",7
"C826270",7
"C291860",7
"C132340",7
"C294773",7
"C204887",7
"C198062",7
"C326318",7
"C830754",7
"C822715",7
"C184990",7
"C327130",7
"C833582",7
"C159246",7
"C155256",7
"C159632",7
"C305500",7
"C578468",7
"C229387",7
"C242402",7
"C298916",7
"C237684",7
"C325203",7
"C336809",7
"C236785",7
"C180589",7
"C720198",7
"C318391",7
"C682023",7
"C269338",7
"C698742",7
"C327399",7
"C182595",7
"C338577",7
"C179309",7
"C274690",7
"C311661",7
"C699724",7
"C129409",7
"C302667",7
"C121400",7
"C329954",7
"C208860",7
"C156443",7
"C111679",7
"C193510",7
"C180651",7
"C135897",7
"C205925",7
"C305544",7
"C412367",7
"C185501",7
"C582623",7
"C158397",7
"C805412",7
"C156154",7
"C190269",7
"C224073",7
"C113943",7
"C163190",7
"C191174",7
"C291989",7
"C277406",7
"C143091",7
"C157787",7
"C882059",7
"C246654",7
"C746891",7
"C230696",7
"C327146",7
"C119088",7
"C251801",7
"C310712",7
"C751460",7
"C251866",7
"C241260",7
"C132867",7
"C856138",7
"C210554",7
"C197519",7
"C324614",7
"C126925",7
"C277603",7
"C768043",7
"C129337",7
"C261066",7
"C253740",7
"C123966",7
"C192403",7
"C187068",7
"C312061",7
"C249219",7
"C322402",7
"C284405",7
"C271739",7
"C278882",7
"C294338",7
"C239373",7
"C245592",7
"C126590",7
"C171854",7
"C814276",7
"C258524",7
"C813609",7
"C266026",7
"C698527",7
"C280701",7
"C120825",7
"C177334",7
"C193737",7
"C797110",7
"C146322",7
"C685521",7
"C231125",7
"C231425",7
"C154623",7
"C334663",7
"C106570",7
"C331897",7
"C677668",7
"C121391",7
"C161698",7
"C146584",7
"C208496",7
"C564791",7
"C181980",7
"C631777",7
"C140154",7
"C177914",7
"C325663",7
"C249901",7
"C139472",7
"C302491",7
"C308224",7
"C279295",7
"C185252",7
"C170100",7
"C104436",7
"C996668",7
"C313082",7
"C220356",7
"C234102",7
"C203231",7
"C231932",7
"C142947",7
"C173996",7
"C286816",7
"C210378",7
"C192327",7
"C256034",7
"C328338",7
"C590389",7
"C306369",7
"C298404",7
"C318570",7
"C316695",7
"C138545",7
"C106150",7
"C256567",7
"C206318",7
"C233700",7
"C143725",7
"C244044",7
"C132062",7
"C202448",7
"C312018",7
"C149501",7
"C237582",7
"C216057",7
"C106393",7
"C270376",7
"C184011",7
"C224939",7
"C159062",7
"C236234",7
"C288831",7
"C292308",7
"C101014",7
"C226687",7
"C188597",7
"C958378",7
"C182213",7
"C215081",7
"C836593",7
"C222289",7
"C185251",7
"C274639",7
"C484371",7
"C483736",7
"C162854",7
"C301753",7
"C147794",7
"C770537",7
"C296423",7
"C128872",7
"C168417",7
"C108003",7
"C214510",7
"C208335",7
"C609182",7
"C282678",7
"C318007",7
"C748665",7
"C241606",7
"C496957",7
"C254216",7
"C538826",7
"C144219",7
"C191874",7
"C186181",7
"C940099",7
"C226901",7
"C698118",7
"C173197",7
"C137049",7
"C330208",7
"C196959",7
"C148584",7
"C181123",7
"C323715",7
"C244649",7
"C102127",7
"C520827",7
"C692417",7
"C256308",7
"C115262",7
"C320681",7
"C199576",7
"C299321",7
"C231121",7
"C216402",7
"C182753",7
"C208698",7
"C110370",7
"C157231",7
"C196993",7
"C244955",7
"C644501",7
"C217997",7
"C228321",7
"C972398",7
"C237147",7
"C902343",7
"C374580",7
"C660581",7
"C301925",7
"C233544",7
"C633767",7
"C120200",7
"C333145",7
"C107112",7
"C257547",7
"C566721",7
"C339188",7
"C274035",7
"C271752",7
"C198948",7
"C125609",7
"C268598",7
"C754365",7
"C796861",7
"C289704",7
"C127805",7
"C286208",7
"C149618",7
"C318733",7
"C206315",7
"C380202",7
"C136758",7
"C809681",7
"C220908",7
"C312680",7
"C279345",7
"C134546",7
"C214899",7
"C207871",7
"C197212",7
"C318049",7
"C137694",7
"C175200",7
"C185467",7
"C244768",7
"C627558",7
"C369733",7
"C154604",7
"C162309",7
"C266349",7
"C152077",7
"C179184",7
"C851697",7
"C105391",7
"C137760",7
"C219593",7
"C193274",7
"C250609",7
"C451148",7
"C333203",7
"C194393",7
"C148354",7
"C279055",7
"C317188",7
"C175236",7
"C152875",7
"C484664",7
"C531490",7
"C220461",7
"C110755",7
"C746572",7
"C325460",7
"C316812",7
"C270597",7
"C336073",7
"C277636",7
"C198772",7
"C320331",7
"C103395",7
"C339350",7
"C150131",7
"C197871",7
"C753862",7
"C214743",7
"C277415",7
"C145250",7
"C309927",7
"C209077",7
"C308886",7
"C179098",7
"C334317",7
"C326970",7
"C217456",7
"C328660",7
"C208623",7
"C954551",7
"C241150",7
"C338189",7
"C289698",7
"C325103",7
"C157623",7
"C309930",7
"C302869",7
"C789065",7
"C149907",7
"C310095",7
"C927868",7
"C177860",7
"C245748",7
"C170581",7
"C101579",7
"C311976",7
"C336542",7
"C326582",7
"C144558",7
"C136784",7
"C203249",7
"C663839",7
"C338217",7
"C164736",7
"C247895",7
"C318177",7
"C107370",7
"C215812",7
"C546656",7
"C101824",7
"C305994",7
"C120038",7
"C319481",7
"C244920",7
"C413755",7
"C425712",7
"C405333",7
"C193427",7
"C208867",7
"C264306",7
"C674473",7
"C273092",7
"C314806",7
"C236488",7
"C462763",7
"C299930",7
"C964027",7
"C200695",7
"C333187",7
"C306283",7
"C142303",7
"C157463",7
"C304490",7
"C817996",7
"C931830",7
"C126492",7
"C333934",7
"C126137",7
"C106441",7
"C264587",7
"C556406",7
"C272162",7
"C189934",7
"C881426",7
"C249818",7
"C227706",7
"C236881",7
"C510596",7
"C240770",7
"C241345",7
"C282448",7
"C240208",7
"C303471",7
"C169800",7
"C927807",7
"C251902",7
"C113179",7
"C680739",7
"C175297",7
"C156824",7
"C210830",7
"C524013",7
"C263095",7
"C979070",7
"C902664",7
"C126941",7
"C163713",7
"C284197",7
"C276976",7
"C205485",7
"C132322",7
"C177487",7
"C274642",7
"C143638",7
"C212558",7
"C535096",7
"C799555",7
"C216386",7
"C226266",7
"C561819",7
"C574098",7
"C152511",7
"C253885",7
"C889154",7
"C173014",7
"C167297",7
"C984528",7
"C157938",7
"C186335",7
"C287373",7
"C294195",7
"C120493",7
"C577245",7
"C958664",7
"C144360",7
"C202744",7
"C866240",7
"C320687",7
"C124096",7
"C938905",7
"C300523",7
"C315412",7
"C248080",7
"C206455",7
"C298074",7
"C659135",7
"C254359",7
"C654036",7
"C181301",7
"C225787",7
"C188084",7
"C140626",7
"C699733",7
"C377145",7
"C357630",7
"C270281",7
"C143934",7
"C744949",7
"C603935",7
"C927738",7
"C596697",7
"C408981",7
"C333154",7
"C186230",7
"C338878",7
"C317372",7
"C576605",7
"C207293",7
"C163640",7
"C171010",7
"C637786",7
"C954778",7
"C247389",7
"C293408",7
"C123660",7
"C153303",7
"C121378",7
"C137059",7
"C200194",7
"C152477",7
"C313049",7
"C159977",7
"C621096",7
"C192952",7
"C177891",7
"C272279",7
"C137357",7
"C321701",7
"C209118",7
"C235250",7
"C117866",7
"C110843",7
"C278873",7
"C425792",7
"C210417",7
"C923724",7
"C142655",7
"C313052",7
"C587144",7
"C599749",7
"C405956",7
"C252500",7
