"Customer_id","total_revenue"
"C213886","300.08"
"C668789","300.08"
"C524469","300.08"
"C532503","300.08"
"C166005","300.08"
"C193169","300.08"
"C276875","300.08"
"C227262","300.08"
"C184953","300.08"
"C230311","300.08"
"C887768","300.08"
"C146250","300.08"
"C206539","300.08"
"C130422","300.08"
"C171672","300.08"
"C116934","300.08"
"C181830","300.08"
"C622084","300.08"
"C315188","300.08"
"C117238","300.08"
"C260576","300.08"
"C156174","300.08"
"C188651","300.08"
"C126953","300.08"
"C307263","300.08"
"C122540","300.08"
"C262834","300.08"
"C305268","300.08"
"C246860","300.08"
"C196196","300.08"
"C229766","300.08"
"C301542","300.08"
"C174513","300.08"
"C102921","300.08"
"C197881","300.08"
"C293632","300.08"
"C476872","300.08"
"C176302","300.08"
"C245491","300.08"
"C268327","300.08"
"C953694","300.08"
"C183490","300.08"
"C212269","300.08"
"C471629","300.08"
"C211741","300.08"
"C227275","300.08"
"C836827","300.08"
"C255215","300.08"
"C280183","300.08"
"C202413","300.08"
"C169265","300.08"
"C111064","300.08"
"C262432","300.08"
"C225345","300.08"
"C238711","300.08"
"C165028","300.08"
"C806013","300.08"
"C928981","300.08"
"C295747","300.08"
"C306485","300.08"
"C121219","300.08"
"C206801","300.08"
"C689344","300.08"
"C148047","300.08"
"C217131","300.08"
"C493584","300.08"
"C961101","300.08"
"C150693","300.08"
"C172693","300.08"
"C235618","300.08"
"C522953","300.08"
"C109877","300.08"
"C195140","300.08"
"C237671","300.08"
"C281689","300.08"
"C128475","300.08"
"C192632","300.08"
"C363420","300.08"
"C277621","300.08"
"C203502","300.08"
"C248838","300.08"
"C883024","300.08"
"C262409","300.08"
"C274664","300.08"
"C878282","300.08"
"C183611","300.08"
"C219528","300.08"
"C330691","300.08"
"C118018","300.08"
"C187378","300.08"
"C138298","300.08"
"C243190","300.08"
"C120736","300.08"
"C249411","300.08"
"C188487","300.08"
"C280581","300.08"
"C290790","300.08"
"C168401","300.08"
"C140036","300.08"
"C223525","300.08"
"C831417","300.08"
"C265902","300.08"
"C134226","300.08"
"C264222","300.08"
"C306492","300.08"
"C618731","300.08"
"C249870","300.08"
"C647494","300.08"
"C333790","300.08"
"C288913","300.08"
"C584365","300.08"
"C160705","300.08"
"C229058","300.08"
"C278226","300.08"
"C243031","300.08"
"C104165","300.08"
"C195251","300.08"
"C160241","300.08"
"C242085","300.08"
"C182284","300.08"
"C239381","300.08"
"C240566","300.08"
"C101737","300.08"
"C170231","300.08"
"C446256","300.08"
"C335859","300.08"
"C175849","300.08"
"C246456","300.08"
"C662613","300.08"
"C165619","300.08"
"C289362","300.08"
"C268644","300.08"
"C211020","300.08"
"C379931","300.08"
"C872029","300.08"
"C277748","300.08"
"C792285","300.08"
"C206642","300.08"
"C217872","300.08"
"C296210","300.08"
"C306820","300.08"
"C183965","300.08"
"C205501","300.08"
"C257022","300.08"
"C168355","300.08"
"C315902","300.08"
"C242051","300.08"
"C765636","300.08"
"C273810","300.08"
"C313157","300.08"
"C328900","300.08"
"C146311","300.08"
"C282906","300.08"
"C658118","300.08"
"C243055","300.08"
"C408930","300.08"
"C813283","300.08"
"C210091","300.08"
"C187316","300.08"
"C229386","300.08"
"C321396","300.08"
"C444521","300.08"
"C227516","300.08"
"C266421","300.08"
"C115735","300.08"
"C338959","300.08"
"C230066","300.08"
"C234199","300.08"
"C214510","300.08"
"C323868","300.08"
"C229907","300.08"
"C594670","300.08"
"C612294","300.08"
"C525653","300.08"
"C828155","300.08"
"C240338","300.08"
"C147046","300.08"
"C266425","300.08"
"C201547","300.08"
"C117324","300.08"
"C288384","300.08"
"C932294","300.08"
"C254013","300.08"
"C156363","300.08"
"C228596","300.08"
"C690673","300.08"
"C305347","300.08"
"C336633","300.08"
"C376535","300.08"
"C320059","300.08"
"C331729","300.08"
"C208846","300.08"
"C775504","300.08"
"C279081","300.08"
"C184933","300.08"
"C108065","300.08"
"C682159","300.08"
"C258758","300.08"
"C140564","300.08"
"C139704","300.08"
"C253724","300.08"
"C309563","300.08"
"C235185","300.08"
"C247627","300.08"
"C189922","300.08"
"C390273","300.08"
"C136710","300.08"
"C186098","300.08"
"C176967","300.08"
"C893442","300.08"
"C649594","300.08"
"C338470","300.08"
"C117026","300.08"
"C559530","300.08"
"C170380","300.08"
"C103361","300.08"
"C133773","300.08"
"C850110","300.08"
"C235143","300.08"
"C488457","300.08"
"C879707","300.08"
"C113397","300.08"
"C205893","300.08"
"C945847","300.08"
"C284372","300.08"
"C244754","300.08"
"C303915","300.08"
"C108330","300.08"
"C123618","300.08"
"C148063","300.08"
"C333443","300.08"
"C204625","300.08"
"C705848","300.08"
"C291143","300.08"
"C246754","300.08"
"C277323","300.08"
"C297736","300.08"
"C334641","300.08"
"C292424","300.08"
"C261532","300.08"
"C446961","300.08"
"C807624","300.08"
"C307595","300.08"
"C183320","300.08"
"C110061","300.08"
"C179229","300.08"
"C687642","300.08"
"C114933","300.08"
"C151098","300.08"
"C919731","300.08"
"C172140","300.08"
"C242041","300.08"
"C212539","300.08"
"C266972","300.08"
"C223159","300.08"
"C133598","300.08"
"C104022","300.08"
"C244217","300.08"
"C303631","300.08"
"C221815","300.08"
"C308692","300.08"
"C721799","300.08"
"C275693","300.08"
"C126188","300.08"
"C120721","300.08"
"C248539","300.08"
"C461253","300.08"
"C161589","300.08"
"C332458","300.08"
"C323226","300.08"
"C273188","300.08"
"C111526","300.08"
"C146374","300.08"
"C547847","300.08"
"C306585","300.08"
"C403174","300.08"
"C405178","300.08"
"C301655","300.08"
"C125943","300.08"
"C644269","300.08"
"C152566","300.08"
"C716397","300.08"
"C324125","300.08"
"C281580","300.08"
"C115495","300.08"
"C183616","300.08"
"C303775","300.08"
"C285587","300.08"
"C465578","300.08"
"C159316","300.08"
"C338663","300.08"
"C189820","300.08"
"C180855","300.08"
"C284889","300.08"
"C183678","300.08"
"C145911","300.08"
"C258625","300.08"
"C717398","300.08"
"C302355","300.08"
"C769106","300.08"
"C224101","300.08"
"C314870","300.08"
"C120490","300.08"
"C627764","300.08"
"C183960","300.08"
"C174003","300.08"
"C602074","300.08"
"C243996","300.08"
"C215140","300.08"
"C319470","300.08"
"C305768","300.08"
"C501057","300.08"
"C270441","300.08"
"C295172","300.08"
"C225180","300.08"
"C662829","300.08"
"C859963","300.08"
"C198301","300.08"
"C179677","300.08"
"C321279","300.08"
"C338511","300.08"
"C129954","300.08"
"C358343","300.08"
"C210700","300.08"
"C185016","300.08"
"C958775","300.08"
"C856197","300.08"
"C238313","300.08"
"C534038","300.08"
"C132516","300.08"
"C282509","300.08"
"C773285","300.08"
"C203450","300.08"
"C282235","300.08"
"C182380","300.08"
"C294727","300.08"
"C106498","300.08"
"C215411","300.08"
"C328947","300.08"
"C169373","300.08"
"C261043","300.08"
"C264766","300.08"
"C162175","300.08"
"C105438","300.08"
"C266974","300.08"
"C158859","300.08"
"C215383","300.08"
"C205016","300.08"
"C290136","300.08"
"C553769","300.08"
"C328428","300.08"
"C212361","300.08"
"C172663","300.08"
"C200009","300.08"
"C796743","300.08"
"C262873","300.08"
"C238980","300.08"
"C948687","300.08"
"C165655","300.08"
"C398365","300.08"
"C244903","300.08"
"C171931","300.08"
"C264625","300.08"
"C555276","300.08"
"C157895","300.08"
"C164925","300.08"
"C344876","300.08"
"C295988","300.08"
"C291713","300.08"
"C332615","300.08"
"C203408","300.08"
"C202297","300.08"
"C190810","300.08"
"C844332","300.08"
"C324400","300.08"
"C567087","300.08"
"C733505","300.08"
"C246096","300.08"
"C265379","300.08"
"C156353","300.08"
"C173569","300.08"
"C218103","300.08"
"C434239","300.08"
"C225131","300.08"
"C155232","300.08"
"C158296","300.08"
"C143276","300.08"
"C131215","300.08"
"C123458","300.08"
"C189146","300.08"
"C286747","300.08"
"C231469","300.08"
"C309835","300.08"
"C233140","300.08"
"C147059","300.08"
"C278262","300.08"
"C112284","300.08"
"C332770","300.08"
"C752700","300.08"
"C224641","300.08"
"C752710","300.08"
"C233574","300.08"
"C140203","300.08"
"C178004","300.08"
"C293696","300.08"
"C266223","300.08"
"C300086","300.08"
"C245187","300.08"
"C134709","300.08"
"C139130","300.08"
"C326607","300.08"
"C256610","300.08"
"C208881","300.08"
"C363663","300.08"
"C322043","300.08"
"C803088","300.08"
"C241883","300.08"
"C142943","300.08"
"C138789","300.08"
"C194774","300.08"
"C584144","300.08"
"C632423","300.08"
"C216031","300.08"
"C105163","300.08"
"C339385","300.08"
"C306500","300.08"
"C945299","300.08"
"C167795","300.08"
"C144776","300.08"
"C181104","300.08"
"C285883","300.08"
"C845019","300.08"
"C259879","300.08"
"C276840","300.08"
"C334233","300.08"
"C120344","300.08"
"C311644","300.08"
"C946108","300.08"
"C238908","300.08"
"C656939","300.08"
"C563092","300.08"
"C306971","300.08"
"C210770","300.08"
"C110338","300.08"
"C186320","300.08"
"C294724","300.08"
"C321575","300.08"
"C106324","300.08"
"C458686","300.08"
"C235029","300.08"
"C134567","300.08"
"C250543","300.08"
"C136660","300.08"
"C136310","300.08"
"C121767","300.08"
"C214561","300.08"
"C238926","300.08"
"C271105","300.08"
"C200439","300.08"
"C248503","300.08"
"C174019","300.08"
"C169694","300.08"
"C201814","300.08"
"C582440","300.08"
"C143155","300.08"
"C311933","300.08"
"C125963","300.08"
"C829986","300.08"
"C398661","300.08"
"C184147","300.08"
"C110458","300.08"
"C118744","300.08"
"C287298","300.08"
"C235383","300.08"
"C320011","300.08"
"C965963","300.08"
"C140039","300.08"
"C308560","300.08"
"C806156","300.08"
"C193162","300.08"
"C941472","300.08"
"C871510","300.08"
"C183137","300.08"
"C208397","300.08"
"C114931","300.08"
"C826667","300.08"
"C397242","300.08"
"C117048","300.08"
"C248634","300.08"
"C213080","300.08"
"C488263","300.08"
"C136457","300.08"
"C177809","300.08"
"C247086","300.08"
"C244502","300.08"
"C218469","300.08"
"C244862","300.08"
"C264614","300.08"
"C261304","300.08"
"C292787","300.08"
"C161290","300.08"
"C215226","300.08"
"C324720","300.08"
"C126119","300.08"
"C369707","300.08"
"C820164","300.08"
"C760667","300.08"
"C290373","300.08"
"C240809","300.08"
"C307453","300.08"
"C306803","300.08"
"C108888","300.08"
"C188314","300.08"
"C245142","300.08"
"C262416","300.08"
"C131299","300.08"
"C140520","300.08"
"C324040","300.08"
"C346311","300.08"
"C188975","300.08"
"C123177","300.08"
"C841632","300.08"
"C730819","300.08"
"C317628","300.08"
"C288685","300.08"
"C113475","300.08"
"C144800","300.08"
"C741575","300.08"
"C198348","300.08"
"C243184","300.08"
"C219286","300.08"
"C271522","300.08"
"C264119","300.08"
"C445573","300.08"
"C509320","300.08"
"C139070","300.08"
"C123303","300.08"
"C132002","300.08"
"C231215","300.08"
"C586473","300.08"
"C302490","300.08"
"C538307","300.08"
"C197599","300.08"
"C219606","300.08"
"C244455","300.08"
"C274690","300.08"
"C251265","300.08"
"C849881","300.08"
"C313987","300.08"
"C160308","300.08"
"C190433","300.08"
"C195731","300.08"
"C273428","300.08"
"C953724","300.08"
"C222336","300.08"
"C280886","300.08"
"C806920","300.08"
"C112162","300.08"
"C316416","300.08"
"C220289","300.08"
"C253322","300.08"
"C584028","300.08"
"C280180","300.08"
"C230616","300.08"
"C196599","300.08"
"C136435","300.08"
"C188844","300.08"
"C668914","300.08"
"C291659","300.08"
"C177089","300.08"
"C298012","300.08"
"C284536","300.08"
"C533974","300.08"
"C209283","300.08"
"C204053","300.08"
"C122427","300.08"
"C122415","300.08"
"C137336","300.08"
"C250367","300.08"
"C931912","300.08"
"C148398","300.08"
"C246058","300.08"
"C316894","300.08"
"C240456","300.08"
"C449200","300.08"
"C933490","300.08"
"C236508","300.08"
"C239408","300.08"
"C115627","300.08"
"C239894","300.08"
"C269504","300.08"
"C935545","300.08"
"C229460","300.08"
"C124440","300.08"
"C308985","300.08"
"C902306","300.08"
"C337968","300.08"
"C159000","300.08"
"C141091","300.08"
"C841755","300.08"
"C186468","300.08"
"C690728","300.08"
"C937517","300.08"
"C239085","300.08"
"C742485","300.08"
"C599587","300.08"
"C350953","300.08"
"C236234","300.08"
"C170763","300.08"
"C148767","300.08"
"C206387","300.08"
"C139038","300.08"
"C329566","300.08"
"C313840","300.08"
"C223417","300.08"
"C170186","300.08"
"C132953","300.08"
"C223948","300.08"
"C503478","300.08"
"C271301","300.08"
"C321701","300.08"
"C317056","300.08"
"C278487","300.08"
"C125777","300.08"
"C274639","300.08"
"C512524","300.08"
"C656247","300.08"
"C260859","300.08"
"C965391","300.08"
"C317053","300.08"
"C141973","300.08"
"C104604","300.08"
"C473656","300.08"
"C101363","300.08"
"C236076","300.08"
"C210545","300.08"
"C829413","300.08"
"C275297","300.08"
"C283503","300.08"
"C256466","300.08"
"C250033","300.08"
"C413721","300.08"
"C305812","300.08"
"C217966","300.08"
"C160627","300.08"
"C302627","300.08"
"C256567","300.08"
"C488170","300.08"
"C987781","300.08"
"C128861","300.08"
"C299661","300.08"
"C181814","300.08"
"C121583","300.08"
"C267713","300.08"
"C789438","300.08"
"C174165","300.08"
"C111340","300.08"
"C531137","300.08"
"C148586","300.08"
"C936810","300.08"
"C273819","300.08"
"C694882","300.08"
"C210368","300.08"
"C148390","300.08"
"C107596","300.08"
"C251435","300.08"
"C288951","300.08"
"C218342","300.08"
"C106571","300.08"
"C251236","300.08"
"C717488","300.08"
"C650554","300.08"
"C120735","300.08"
"C221208","300.08"
"C167615","300.08"
"C200896","300.08"
"C221803","300.08"
"C156158","300.08"
"C105930","300.08"
"C324983","300.08"
"C181581","300.08"
"C157938","300.08"
"C112648","300.08"
"C160298","300.08"
"C410069","300.08"
"C238455","300.08"
"C307890","300.08"
"C102398","300.08"
"C150943","300.08"
"C212061","300.08"
"C319358","300.08"
"C112571","300.08"
"C258167","300.08"
"C303447","300.08"
"C171425","300.08"
"C953374","300.08"
"C319635","300.08"
"C160792","300.08"
"C313685","300.08"
"C296639","300.08"
"C298001","300.08"
"C740518","300.08"
"C228225","300.08"
"C115451","300.08"
"C844586","300.08"
"C115961","300.08"
"C277415","300.08"
"C631006","300.08"
"C316205","300.08"
"C208324","300.08"
"C844764","300.08"
"C270589","300.08"
"C115750","300.08"
"C173035","300.08"
"C171265","300.08"
"C204003","300.08"
"C475694","300.08"
"C138484","300.08"
"C234947","300.08"
"C339845","300.08"
"C112959","300.08"
"C195062","300.08"
"C715684","300.08"
"C337516","300.08"
"C289668","300.08"
"C319413","300.08"
"C308234","300.08"
"C802009","300.08"
"C257142","300.08"
"C255828","300.08"
"C161076","300.08"
"C300352","300.08"
"C117082","300.08"
"C260947","300.08"
"C253223","300.08"
"C193488","300.08"
"C156577","300.08"
"C397604","300.08"
"C845757","300.08"
"C830898","300.08"
"C189256","300.08"
"C248239","300.08"
"C276121","300.08"
"C793556","300.08"
"C265274","300.08"
"C696314","300.08"
"C184115","300.08"
"C118306","300.08"
"C266197","300.08"
"C148828","300.08"
"C226142","300.08"
"C101356","300.08"
"C315412","300.08"
"C184854","300.08"
"C124643","300.08"
"C247367","300.08"
"C215054","300.08"
"C120294","300.08"
"C127950","300.08"
"C956397","300.08"
"C495247","300.08"
"C934262","300.08"
"C866676","300.08"
"C262296","300.08"
"C145824","300.08"
"C306751","300.08"
"C119600","300.08"
"C209878","300.08"
"C286347","300.08"
"C822649","300.08"
"C102685","300.08"
"C162788","300.08"
"C326905","300.08"
"C149629","300.08"
"C131047","300.08"
"C242432","300.08"
"C119689","300.08"
"C481959","300.08"
"C328519","300.08"
"C172688","300.08"
"C268891","300.08"
"C213718","300.08"
"C215846","300.08"
"C154920","300.08"
"C290588","300.08"
"C191545","300.08"
"C108487","300.08"
"C111766","300.08"
"C230766","300.08"
"C902280","300.08"
"C120774","300.08"
"C288111","300.08"
"C378098","300.08"
"C127290","300.08"
"C210530","300.08"
"C219144","300.08"
"C215480","300.08"
"C165924","300.08"
"C596756","300.08"
"C177311","300.08"
"C157375","300.08"
"C124595","300.08"
"C372670","300.08"
"C103175","300.08"
"C154008","300.08"
"C246331","300.08"
"C232484","300.08"
"C245830","300.08"
"C155221","300.08"
"C125118","300.08"
"C902041","300.08"
"C166134","300.08"
"C208385","300.08"
"C148046","300.08"
"C292123","300.08"
"C440666","300.08"
"C156294","300.08"
"C177083","300.08"
"C315298","300.08"
"C183077","300.08"
"C458441","300.08"
"C129704","300.08"
"C207096","300.08"
"C485843","300.08"
"C166572","300.08"
"C214296","300.08"
"C207325","300.08"
"C127041","300.08"
"C293399","300.08"
"C166913","300.08"
"C145871","300.08"
"C202363","300.08"
"C220194","300.08"
"C274380","300.08"
"C314339","300.08"
"C240631","300.08"
"C241241","300.08"
"C731017","300.08"
"C309165","300.08"
"C158872","300.08"
"C171138","300.08"
"C193028","300.08"
"C332133","300.08"
"C135129","300.08"
"C160317","300.08"
"C320423","300.08"
"C238161","300.08"
"C250416","300.08"
"C348293","300.08"
"C890319","300.08"
"C292758","300.08"
"C245378","300.08"
"C132528","300.08"
"C281664","300.08"
"C146295","300.08"
"C559418","300.08"
"C257362","300.08"
"C116364","300.08"
"C814129","300.08"
"C126669","300.08"
"C225736","300.08"
"C283462","300.08"
"C191339","300.08"
"C851514","300.08"
"C302579","300.08"
"C276771","300.08"
"C233222","300.08"
"C676087","300.08"
"C408303","300.08"
"C195075","300.08"
"C161585","300.08"
"C321131","300.08"
"C316710","300.08"
"C109686","300.08"
"C922658","300.08"
"C265995","300.08"
"C200451","300.08"
"C102265","300.08"
"C180240","300.08"
"C840037","300.08"
"C946187","300.08"
"C730563","300.08"
"C328526","300.08"
"C315754","300.08"
"C411374","300.08"
"C115622","300.08"
"C212138","300.08"
"C104985","300.08"
"C863671","300.08"
"C275040","300.08"
"C121183","300.08"
"C173386","300.08"
"C232930","300.08"
"C136210","300.08"
"C209841","300.08"
"C156553","300.08"
"C332821","300.08"
"C165177","300.08"
"C313872","300.08"
"C254698","300.08"
"C275117","300.08"
"C296280","300.08"
"C132739","300.08"
"C220831","300.08"
"C198030","300.08"
"C149918","300.08"
"C158467","300.08"
"C183762","300.08"
"C152313","300.08"
"C222643","300.08"
"C531564","300.08"
"C167322","300.08"
"C168291","300.08"
"C130479","300.08"
"C199311","300.08"
"C202683","300.08"
"C307617","300.08"
"C815635","300.08"
"C214463","300.08"
"C143443","300.08"
"C306474","300.08"
"C159471","300.08"
"C114581","300.08"
"C207195","300.08"
"C271515","300.08"
"C366272","300.08"
"C158474","300.08"
"C336303","300.08"
"C218349","300.08"
"C360836","300.08"
"C291487","300.08"
"C159517","300.08"
"C219860","300.08"
"C164675","300.08"
"C132718","300.08"
"C619075","300.08"
"C188192","300.08"
"C641192","300.08"
"C145327","300.08"
"C647994","300.08"
"C283187","300.08"
"C313980","300.08"
"C290106","300.08"
"C270913","300.08"
"C103326","300.08"
"C337768","300.08"
"C144262","300.08"
"C229542","300.08"
"C644186","300.08"
"C969469","300.08"
"C115473","300.08"
"C123711","300.08"
"C144925","300.08"
"C306548","300.08"
"C219868","300.08"
"C201535","300.08"
"C197040","300.08"
"C256034","300.08"
"C203254","300.08"
"C167983","300.08"
"C233465","300.08"
"C256378","300.08"
"C183961","300.08"
"C244317","300.08"
"C301753","300.08"
"C318216","300.08"
"C120975","300.08"
"C322640","300.08"
"C159797","300.08"
"C847398","300.08"
"C261966","300.08"
"C199448","300.08"
"C288620","300.08"
"C102275","300.08"
"C162728","300.08"
"C200853","300.08"
"C162125","300.08"
"C185699","300.08"
"C187066","300.08"
"C402830","300.08"
"C272074","300.08"
"C884249","300.08"
"C118171","300.08"
"C734317","300.08"
"C186077","300.08"
"C288411","300.08"
"C241277","300.08"
"C136436","300.08"
"C311193","300.08"
"C327290","300.08"
"C309255","300.08"
"C284869","300.08"
"C215579","300.08"
"C123814","300.08"
"C311275","300.08"
"C611525","300.08"
"C950605","300.08"
"C281753","300.08"
"C205709","300.08"
"C178008","300.08"
"C340121","300.08"
"C283877","300.08"
"C973907","300.08"
"C907331","300.08"
"C639651","300.08"
"C413244","300.08"
"C256834","300.08"
"C282408","300.08"
"C238551","300.08"
"C330575","300.08"
"C133508","300.08"
"C357151","300.08"
"C896170","300.08"
"C112301","300.08"
"C175666","300.08"
"C169401","300.08"
"C513538","300.08"
"C587144","300.08"
"C176167","300.08"
"C302466","300.08"
"C531150","300.08"
"C435914","300.08"
"C592467","300.08"
"C528977","300.08"
"C110642","300.08"
"C177293","300.08"
"C306120","300.08"
"C450777","300.08"
"C871350","300.08"
"C208984","300.08"
"C148502","300.08"
"C167763","300.08"
"C206170","300.08"
"C188132","300.08"
"C191406","300.08"
"C153002","300.08"
"C285315","300.08"
"C144432","300.08"
"C185287","300.08"
"C266308","300.08"
"C335091","300.08"
"C221920","300.08"
"C188920","300.08"
"C143416","300.08"
"C303953","300.08"
"C171926","300.08"
"C813609","300.08"
"C284099","300.08"
"C635269","300.08"
"C191027","300.08"
"C228871","300.08"
"C124312","300.08"
"C291778","300.08"
"C868274","300.08"
"C943035","300.08"
"C394098","300.08"
"C155256","300.08"
"C253717","300.08"
"C452191","300.08"
"C254358","300.08"
"C319835","300.08"
"C287341","300.08"
"C295204","300.08"
"C234787","300.08"
"C337116","300.08"
"C195364","300.08"
"C113761","300.08"
"C140552","300.08"
"C178572","300.08"
"C204724","300.08"
"C455440","300.08"
"C307778","300.08"
"C230152","300.08"
"C184496","300.08"
"C178408","300.08"
"C104933","300.08"
"C672113","300.08"
"C222667","300.08"
"C203266","300.08"
"C280362","300.08"
"C122871","300.08"
"C379724","300.08"
"C229256","300.08"
"C205028","300.08"
"C236140","300.08"
"C813207","300.08"
"C242713","300.08"
"C387782","300.08"
"C826807","300.08"
"C119703","300.08"
"C303870","300.08"
"C163384","300.08"
"C201582","300.08"
"C139296","300.08"
"C203276","300.08"
"C609286","300.08"
"C274542","300.08"
"C203462","300.08"
"C255093","300.08"
"C753593","300.08"
"C406064","300.08"
"C191991","300.08"
"C158097","300.08"
"C138690","300.08"
"C968317","300.08"
"C490528","300.08"
"C196571","300.08"
"C170493","300.08"
"C627796","300.08"
"C261525","300.08"
"C211416","300.08"
"C140828","300.08"
"C504908","300.08"
"C223364","300.08"
"C190362","300.08"
"C260882","300.08"
"C292977","300.08"
"C289701","300.08"
"C251708","300.08"
"C317030","300.08"
"C484392","300.08"
"C287649","300.08"
"C172253","300.08"
"C306620","300.08"
"C212249","300.08"
"C141355","300.08"
"C200162","300.08"
"C181326","300.08"
"C322818","300.08"
"C936168","300.08"
"C274936","300.08"
"C574815","300.08"
"C102454","300.08"
"C327915","300.08"
"C198010","300.08"
"C132825","300.08"
"C149987","300.08"
"C259678","300.08"
"C331897","300.08"
"C285801","300.08"
"C198740","300.08"
"C279345","300.08"
"C999023","300.08"
"C181184","300.08"
"C200160","300.08"
"C987463","300.08"
"C657952","300.08"
"C864824","300.08"
"C372476","300.08"
"C305045","300.08"
"C159737","300.08"
"C829694","300.08"
"C230716","300.08"
"C394081","300.08"
"C349509","300.08"
"C272762","300.08"
"C230153","300.08"
"C246068","300.08"
"C199026","300.08"
"C559968","300.08"
"C133770","300.08"
"C187068","300.08"
"C233944","300.08"
"C318027","300.08"
"C302683","300.08"
"C135951","300.08"
"C170078","300.08"
"C111635","300.08"
"C125370","300.08"
"C984061","300.08"
"C664867","300.08"
"C331493","300.08"
"C144220","300.08"
"C326584","300.08"
"C164108","300.08"
"C121981","300.08"
"C779537","300.08"
"C473046","300.08"
"C315742","300.08"
"C184457","300.08"
"C255558","300.08"
"C292382","300.08"
"C118838","300.08"
"C159918","300.08"
"C272596","300.08"
"C406986","300.08"
"C330861","300.08"
"C188597","300.08"
"C163718","300.08"
"C396079","300.08"
"C189641","300.08"
"C396081","300.08"
"C113861","300.08"
"C782390","300.08"
"C118579","300.08"
"C178366","300.08"
"C241347","300.08"
"C788063","300.08"
"C708188","300.08"
"C174852","300.08"
"C287707","300.08"
"C342507","300.08"
"C126556","300.08"
"C150551","300.08"
"C131959","300.08"
"C345581","300.08"
"C618494","300.08"
"C192462","300.08"
"C339773","300.08"
"C306283","300.08"
"C336781","300.08"
"C182838","300.08"
"C218713","300.08"
"C124565","300.08"
"C149176","300.08"
"C246935","300.08"
"C226922","300.08"
"C478286","300.08"
"C567954","300.08"
"C294826","300.08"
"C946302","300.08"
"C528525","300.08"
"C104760","300.08"
"C262169","300.08"
"C209991","300.08"
"C458760","300.08"
"C127382","300.08"
"C178964","300.08"
"C180520","300.08"
"C121391","300.08"
"C147703","300.08"
"C301320","300.08"
"C860329","300.08"
"C373724","300.08"
"C130367","300.08"
"C156318","300.08"
"C209593","300.08"
"C613237","300.08"
"C563857","300.08"
"C334396","300.08"
"C162433","300.08"
"C890472","300.08"
"C247389","300.08"
"C516747","300.08"
"C313851","300.08"
"C302458","300.08"
"C646756","300.08"
"C318515","300.08"
"C176260","300.08"
"C141886","300.08"
"C292556","300.08"
"C111657","300.08"
"C244044","300.08"
"C254283","300.08"
"C175858","300.08"
"C712965","300.08"
"C142633","300.08"
"C183232","300.08"
"C140953","300.08"
"C264995","300.08"
"C224474","300.08"
"C678694","300.08"
"C187010","300.08"
"C887345","300.08"
"C169423","300.08"
"C187757","300.08"
"C173638","300.08"
"C201995","300.08"
"C954128","300.08"
"C727205","300.08"
"C327107","300.08"
"C236595","300.08"
"C319474","300.08"
"C160975","300.08"
"C584201","300.08"
"C174935","300.08"
"C338211","300.08"
"C261756","300.08"
"C224238","300.08"
"C959975","300.08"
"C216977","300.08"
"C818170","300.08"
"C334951","300.08"
"C317949","300.08"
"C326045","300.08"
"C134448","300.08"
"C607280","300.08"
"C205737","300.08"
"C152611","300.08"
"C328501","300.08"
"C593773","300.08"
"C649610","300.08"
"C517244","300.08"
"C294773","300.08"
"C311332","300.08"
"C129409","300.08"
"C543412","300.08"
"C334939","300.08"
"C325805","300.08"
"C223099","300.08"
"C282579","300.08"
"C151690","300.08"
"C173732","300.08"
"C144368","300.08"
"C140811","300.08"
"C249842","300.08"
"C283476","300.08"
"C118858","300.08"
"C379383","300.08"
"C210216","300.08"
"C680796","300.08"
"C319337","300.08"
"C411326","300.08"
"C281268","300.08"
"C852186","300.08"
"C149907","300.08"
"C628593","300.08"
"C331761","300.08"
"C332636","300.08"
"C200428","300.08"
"C317980","300.08"
"C295340","300.08"
"C121079","300.08"
"C207215","300.08"
"C287380","300.08"
"C322425","300.08"
"C166895","300.08"
"C154062","300.08"
"C260909","300.08"
"C221225","300.08"
"C212619","300.08"
"C231973","300.08"
"C240290","300.08"
"C781590","300.08"
"C325085","300.08"
"C583131","300.08"
"C313105","300.08"
"C329154","300.08"
"C609177","300.08"
"C692346","300.08"
"C335541","300.08"
"C329094","300.08"
"C340094","300.08"
"C115077","300.08"
"C286121","300.08"
"C185991","300.08"
"C721558","300.08"
"C785558","300.08"
"C174457","300.08"
"C788607","300.08"
"C178176","300.08"
"C123967","300.08"
"C312649","300.08"
"C203114","300.08"
"C150667","300.08"
"C156331","300.08"
"C997125","300.08"
"C175673","300.08"
"C170121","300.08"
"C807920","300.08"
"C181344","300.08"
"C180095","300.08"
"C327275","300.08"
"C261098","300.08"
"C218470","300.08"
"C398073","300.08"
"C222452","300.08"
"C147951","300.08"
"C538460","300.08"
"C174748","300.08"
"C322878","300.08"
"C329748","300.08"
"C199828","300.08"
"C186730","300.08"
"C279630","300.08"
"C624705","300.08"
"C248202","300.08"
"C328539","300.08"
"C871633","300.08"
"C268825","300.08"
"C249343","300.08"
"C181940","300.08"
"C130968","300.08"
"C228990","300.08"
"C162425","300.08"
"C196033","300.08"
"C263692","300.08"
"C227216","300.08"
"C762672","300.08"
"C336237","300.08"
"C223848","300.08"
"C372333","300.08"
"C136256","300.08"
"C162579","300.08"
"C232151","300.08"
"C234746","300.08"
"C541093","300.08"
"C155076","300.08"
